0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,38430,0,49136,36145,1840,2797,1865,3803,883,0,3081,940,8397,8505,6051,747,1800,53408,37902,391,8933,1650,0,0,3917,441,51161,56671,36485,1998,49907,
0,86400,86400,86400,37899,2357,24591,6736,8030,0,32648,33587,466,27574,4377,24519,80121,0,16004,39590,0,2757,6728,551,50444,40161,450,5804,17,3972,5862,25709,
0,86400,86400,86400,41291,714,0,0,0,1721,5389,30217,1449,2901,1579,1427,10173,86400,83973,77628,64177,9259,10033,37860,86400,86258,39051,49815,75076,81260,86400,86400,
0,0,0,0,0,0,0,0,57469,0,41243,36507,787,0,42173,51851,0,3611,27,7247,3174,1589,0,416,32619,86392,81342,41893,26439,1146,0,160,
0,0,0,0,0,0,0,0,57469,0,41243,36507,787,0,42173,51851,0,3611,27,7247,3174,1589,0,416,32619,86392,81342,41893,26439,1146,0,160,
0,86400,86400,86400,35373,1603,0,3869,374,0,49663,36260,5672,28924,45757,2170,0,463,68287,67964,34197,2305,0,13288,86400,44011,0,20845,2173,10136,21734,86400,
0,86400,86400,86400,84149,55542,36630,1720,48265,42076,11570,74538,38505,36145,39561,30502,86400,86400,61087,56259,49928,40907,25048,0,45472,49418,4656,27693,86400,86400,86400,86400,
0,86400,86400,86400,86400,51565,30735,86400,86007,86400,86400,42440,33087,55484,68824,83728,86400,86400,86400,64941,56206,10060,4658,0,82508,36718,28941,45227,18789,86400,86400,86400,
