0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,36287,1555,0,419,3363,1310,1006,3533,0,1703,47340,7109,0,0,18272,40409,2685,4821,718,3646,0,8603,0,2524,863,5582,2713,36034,0,0,0,
0,5932,3618,25175,41935,80410,86400,86400,82671,86400,51056,74135,47797,3488,43139,13786,40720,2502,42727,45311,0,68076,82068,41243,7232,1180,3520,662,0,0,0,0,
0,86400,75463,86400,85969,75056,86400,86400,86400,82024,81605,86400,86400,86400,86400,86400,86400,86315,86400,86388,86400,86400,85102,48776,8605,5762,3387,33648,86400,0,0,0,
0,37163,0,0,0,2001,1086,40119,39614,1381,16956,35179,0,1072,14,12524,4197,5183,5220,572,0,39572,39691,0,37799,38738,0,0,0,0,0,0,
0,37163,0,0,0,2001,1086,40119,39614,1381,16956,35179,0,1072,14,12524,4197,5183,5220,572,0,39572,39691,0,37799,38738,0,0,0,0,0,0,
0,85949,86400,86400,77091,39284,0,50372,38581,510,3177,12527,14201,35379,0,0,14650,503,2404,6088,42860,86400,40574,0,1567,0,5956,0,0,0,0,0,
0,57487,86400,86400,86400,86400,86400,86400,86400,45727,46973,86400,86400,86400,86400,86400,86400,86400,86400,86400,86400,86400,48356,85365,82359,86400,83071,86400,86400,0,0,0,
0,43182,27942,64043,36292,37327,86400,86400,42842,29768,41107,49006,0,66583,41595,0,3812,60676,56475,39353,0,54780,64981,69603,50722,56997,69794,86400,86400,0,0,0,
